ChargeStartDateTime;Model;Country;SiteLocationName;Description;QuantityBase;QuantityTier1;QuantityTier2;QuantityTier3;QuantityTier4;InvoiceNumber;UnitCostBase;UnitCostTier1;UnitCostTier2;UnitCostTier3;UnitCostTier4;VAT;Total Exc. VAT;Total Inc. VAT;Status;Invoice
2019-09-29T13:37:34+02:00;ms;IT;Mogliano Veneto, Italy;CHARGING : NO_CHARGE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-29T13:37:34+02:00;ms;IT;Mogliano Veneto, Italy;PARKING : FREE_SITE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-29T11:28:54+02:00;ms;IT;Occhiobello, Italy;CHARGING : NO_CHARGE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-29T11:28:54+02:00;ms;IT;Occhiobello, Italy;PARKING : FREE_SITE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-29T08:19:16+02:00;ms;IT;Firenze, Italy;CHARGING : NO_CHARGE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-29T08:19:16+02:00;ms;IT;Firenze, Italy;PARKING : FREE_SITE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-22T20:57:34+02:00;ms;IT;Firenze, Italy;CHARGING : NO_CHARGE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-22T20:57:34+02:00;ms;IT;Firenze, Italy;PARKING : FREE_SITE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-22T19:01:49+02:00;ms;IT;Occhiobello, Italy;CHARGING : NO_CHARGE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-22T19:01:49+02:00;ms;IT;Occhiobello, Italy;PARKING : FREE_SITE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-22T17:30:43+02:00;ms;IT;Mogliano Veneto, Italy;CHARGING : NO_CHARGE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-22T17:30:43+02:00;ms;IT;Mogliano Veneto, Italy;PARKING : FREE_SITE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-22T13:15:42+02:00;ms;AT;Villach, Austria;CHARGING : NO_CHARGE;52.00 kwh;N/A;N/A;N/A;N/A;;0.28/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-22T10:04:23+02:00;ms;AT;Kapfenberg, Austria;CHARGING : NO_CHARGE;54.00 kwh;N/A;N/A;N/A;N/A;;0.27/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-22T06:38:06+02:00;ms;AT;Poysdorf, Austria;CHARGING : NO_CHARGE;58.00 kwh;N/A;N/A;N/A;N/A;;0.27/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-22T04:30:22+02:00;ms;CZ;Olomouc, Czech Republic;CHARGING : NO_CHARGE;41.00 kwh;N/A;N/A;N/A;N/A;;6.08/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-22T02:22:03+02:00;ms;PL;Katowice, Poland;CHARGING : NO_CHARGE;12.00 kwh;N/A;N/A;N/A;N/A;;1.29/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-09-19T13:34:58+02:00;ms;PL;Katowice, Poland;CHARGING : NO_CHARGE;23.00 kwh;N/A;N/A;N/A;N/A;;1.29/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-24T19:41:33+02:00;ms;SK;Zvolen, Slovakia;CHARGING : NO_CHARGE;40.00 kwh;N/A;N/A;N/A;N/A;;0.24/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-23T23:08:34+02:00;ms;HU;Györ, Hungary;CHARGING : NO_CHARGE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-23T23:08:34+02:00;ms;HU;Györ, Hungary;PARKING : FREE_SITE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-23T20:12:01+02:00;ms;HU;Sormas, Hungary;CHARGING : NO_CHARGE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-23T20:12:01+02:00;ms;HU;Sormas, Hungary;PARKING : FREE_SITE;N/A;N/A;N/A;N/A;N/A;;N/A;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-23T17:47:01+02:00;ms;HR;Zagreb, Croatia;CHARGING : NO_CHARGE;51.00 kwh;N/A;N/A;N/A;N/A;;1.67/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-23T15:06:11+02:00;ms;HR;Otocac, Croatia;CHARGING : NO_CHARGE;8.00 kwh;N/A;N/A;N/A;N/A;;1.72/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-23T14:40:27+02:00;ms;HR;Otocac, Croatia;CHARGING : NO_CHARGE;32.00 kwh;N/A;N/A;N/A;N/A;;1.72/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-23T12:33:05+02:00;ms;HR;Zadar, Croatia;CHARGING : NO_CHARGE;31.00 kwh;N/A;N/A;N/A;N/A;;1.71/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-23T10:49:51+02:00;ms;HR;Split, Croatia - Dugopolje;CHARGING : NO_CHARGE;36.00 kwh;N/A;N/A;N/A;N/A;;1.69/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-23T01:43:30+02:00;ms;HR;Split, Croatia - Dugopolje;CHARGING : NO_CHARGE;15.00 kwh;N/A;N/A;N/A;N/A;;1.69/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-23T00:35:15+02:00;ms;HR;Vrgorac, Croatia;CHARGING : NO_CHARGE;21.00 kwh;N/A;N/A;N/A;N/A;;1.66/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-22T11:41:35+02:00;ms;HR;Vrgorac, Croatia;CHARGING : NO_CHARGE;48.00 kwh;N/A;N/A;N/A;N/A;;1.66/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-22T10:20:43+02:00;ms;HR;Split, Croatia - Dugopolje;CHARGING : NO_CHARGE;27.00 kwh;N/A;N/A;N/A;N/A;;1.69/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-21T12:36:32+02:00;ms;HR;Split, Croatia - Dugopolje;CHARGING : NO_CHARGE;21.00 kwh;N/A;N/A;N/A;N/A;;1.69/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-21T01:00:48+02:00;ms;HR;Split, Croatia - Dugopolje;CHARGING : NO_CHARGE;15.00 kwh;N/A;N/A;N/A;N/A;;1.69/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-20T19:31:48+02:00;ms;HR;Vrgorac, Croatia;CHARGING : NO_CHARGE;26.00 kwh;N/A;N/A;N/A;N/A;;1.66/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-20T11:13:28+02:00;ms;HR;Split, Croatia - Dugopolje;CHARGING : NO_CHARGE;17.00 kwh;N/A;N/A;N/A;N/A;;1.69/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-19T12:18:56+02:00;ms;HR;Split, Croatia - Dugopolje;CHARGING : NO_CHARGE;37.00 kwh;N/A;N/A;N/A;N/A;;1.69/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-18T23:11:48+02:00;ms;HR;Split, Croatia - Dugopolje;CHARGING : NO_CHARGE;15.00 kwh;N/A;N/A;N/A;N/A;;1.69/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-18T21:38:08+02:00;ms;HR;Zadar, Croatia;CHARGING : NO_CHARGE;30.00 kwh;N/A;N/A;N/A;N/A;;1.71/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-18T20:04:37+02:00;ms;HR;Otocac, Croatia;CHARGING : NO_CHARGE;21.00 kwh;N/A;N/A;N/A;N/A;;1.72/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-18T18:35:54+02:00;ms;HR;Karlovac, Croatia;CHARGING : NO_CHARGE;32.00 kwh;N/A;N/A;N/A;N/A;;1.65/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-18T12:25:33+02:00;ms;AT;Wiener Neustadt, Austria;CHARGING : NO_CHARGE;42.00 kwh;N/A;N/A;N/A;N/A;;0.28/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-17T13:00:38+02:00;ms;AT;Poysdorf, Austria;CHARGING : NO_CHARGE;26.00 kwh;N/A;N/A;N/A;N/A;;0.27/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-17T10:40:18+02:00;ms;CZ;Olomouc, Czech Republic;CHARGING : NO_CHARGE;39.00 kwh;N/A;N/A;N/A;N/A;;6.08/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-08-17T08:09:19+02:00;ms;PL;Katowice, Poland;CHARGING : NO_CHARGE;27.00 kwh;N/A;N/A;N/A;N/A;;1.29/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-07-12T23:30:52+02:00;ms;SK;Zvolen, Slovakia;CHARGING : NO_CHARGE;43.00 kwh;N/A;N/A;N/A;N/A;;0.24/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-07-12T20:58:54+02:00;ms;SK;Bratislava, Slovakia;CHARGING : NO_CHARGE;45.00 kwh;N/A;N/A;N/A;N/A;;0.26/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-07-12T18:10:37+02:00;ms;AT;Kapfenberg, Austria;CHARGING : NO_CHARGE;44.00 kwh;N/A;N/A;N/A;N/A;;0.27/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-07-12T15:10:08+02:00;ms;AT;Villach, Austria;CHARGING : NO_CHARGE;54.00 kwh;N/A;N/A;N/A;N/A;;0.28/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-06-25T21:16:39+02:00;ms;IT;Firenze, Italy;CHARGING : NO_CHARGE;28.00 kwh;N/A;N/A;N/A;N/A;;0.25/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-06-25T20:18:01+02:00;ms;IT;Firenze, Italy;CHARGING : NO_CHARGE;19.00 kwh;N/A;N/A;N/A;N/A;;0.25/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-06-25T18:05:28+02:00;ms;IT;Occhiobello, Italy;CHARGING : NO_CHARGE;33.00 kwh;N/A;N/A;N/A;N/A;;0.25/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-06-25T07:18:46+02:00;ms;IT;Mogliano Veneto, Italy;CHARGING : NO_CHARGE;40.00 kwh;N/A;N/A;N/A;N/A;;0.25/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-06-24T22:44:48+02:00;ms;AT;Villach, Austria;CHARGING : NO_CHARGE;44.00 kwh;N/A;N/A;N/A;N/A;;0.23/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-06-24T19:45:02+02:00;ms;AT;Kapfenberg, Austria;CHARGING : NO_CHARGE;47.00 kwh;N/A;N/A;N/A;N/A;;0.23/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-06-24T16:33:26+02:00;ms;SK;Bratislava, Slovakia;CHARGING : NO_CHARGE;39.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-06-24T13:43:11+02:00;ms;SK;Zvolen, Slovakia;CHARGING : NO_CHARGE;36.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-05-06T11:00:42+02:00;ms;PL;Katowice, Poland;CHARGING : NO_CHARGE;33.00 kwh;N/A;N/A;N/A;N/A;;1.29/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-04-29T12:29:39+02:00;ms;PL;Katowice, Poland;CHARGING : NO_CHARGE;8.00 kwh;N/A;N/A;N/A;N/A;;1.29/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-04-29T12:08:42+02:00;ms;PL;Katowice, Poland;CHARGING : NO_CHARGE;24.00 kwh;N/A;N/A;N/A;N/A;;1.29/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-15T08:44:51+01:00;ms;PL;Katowice, Poland;CHARGING : NO_CHARGE;N/A;54.00 min;N/A;N/A;N/A;;N/A;0.50/min;1.00/min;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-15T05:36:39+01:00;ms;PL;Kostomłoty, Poland;CHARGING : NO_CHARGE;N/A;21.00 min;23.00 min;N/A;N/A;;N/A;0.50/min;1.00/min;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-15T02:07:13+01:00;ms;DE;Bersteland, Germany;CHARGING : NO_CHARGE;N/A;31.00 min;21.00 min;N/A;N/A;;N/A;0.17/min;0.34/min;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-14T23:20:28+01:00;ms;DE;Hohenwarsleben, Germany;CHARGING : NO_CHARGE;N/A;30.00 min;19.00 min;N/A;N/A;;N/A;0.17/min;0.34/min;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-14T20:52:20+01:00;ms;DE;Lauenau, Germany;CHARGING : NO_CHARGE;N/A;31.00 min;26.00 min;N/A;N/A;;N/A;0.17/min;0.34/min;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-14T16:37:07+01:00;ms;NL;Apeldoorn, Netherlands ;CHARGING : NO_CHARGE;46.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-11T18:56:14+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;14.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-11T14:21:21+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;36.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-11T14:12:22+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;6.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-10T19:59:04+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;12.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-10T14:26:24+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;48.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-09T17:34:57+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;16.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-09T11:55:43+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;22.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-08T18:44:51+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;35.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-08T15:35:27+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;19.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-07T16:24:55+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;38.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-06T18:10:48+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;12.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-06T14:58:52+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;31.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-04T20:19:33+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;14.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-04T15:40:40+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;20.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-03T20:16:52+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;12.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-03T14:46:35+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;31.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-02T17:58:25+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;52.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2019-01-01T00:55:38+01:00;ms;NL;Breukelen, Netherlands;CHARGING : NO_CHARGE;55.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-31T21:21:40+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;6.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-31T16:59:27+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;26.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-31T09:28:55+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;1.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-30T13:04:42+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;20.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-30T12:58:41+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;2.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-29T21:37:27+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;32.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-28T17:05:53+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;51.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-28T10:05:23+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;5.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-27T16:24:04+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;41.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-24T10:32:20+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;18.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-23T22:40:52+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;24.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-23T22:36:40+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;1.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-22T02:44:34+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;45.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-21T21:35:08+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;19.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-21T14:14:08+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;14.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-20T17:22:55+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;12.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-18T14:00:14+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;18.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-17T16:42:39+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;7.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-17T12:09:04+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;15.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-16T22:12:12+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;45.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-16T18:16:48+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;21.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-16T16:28:48+01:00;ms;NL;Eindhoven, Netherlands;CHARGING : NO_CHARGE;42.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-16T14:53:43+01:00;ms;NL;Breukelen, Netherlands;CHARGING : NO_CHARGE;11.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-15T18:19:30+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;44.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-14T19:12:54+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;11.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-07T16:43:49+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;30.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-07T14:17:57+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;5.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-06T13:20:57+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;39.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-05T12:03:00+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;26.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-03T15:52:21+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;12.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-03T12:48:38+01:00;ms;NL;Badhoevedorp, Netherlands;PARKING : FIRST_FREE_PARKING;N/A;28.00 min;N/A;N/A;N/A;;0.80/min;0.40/min;0.80/min;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-03T12:48:38+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;7.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-01T16:50:40+01:00;ms;NL;Eindhoven, Netherlands;CHARGING : NO_CHARGE;40.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-12-01T14:41:03+01:00;ms;NL;Zaltbommel, Netherlands;CHARGING : NO_CHARGE;24.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
2018-11-29T17:11:14+01:00;ms;NL;Badhoevedorp, Netherlands;CHARGING : NO_CHARGE;52.00 kwh;N/A;N/A;N/A;N/A;;0.20/kwh;N/A;N/A;N/A;N/A;0.00;0.00;0.00;PAID;
